customerID,Contract,PaperlessBilling,PaymentMethod,pago_mensual,pago_total,pago_por_dia,deja_de_pagar
4439-JMPMT,Month-to-month,Yes,Electronic check,85.75,470.95,2.8583333333333334,1.0
4439-YRNVD,Month-to-month,No,Electronic check,36.25,374.0,1.2083333333333333,0.0
4441-NIHPT,Month-to-month,Yes,Electronic check,74.3,940.35,2.4766666666666666,1.0
4443-EMBNA,Two year,No,Bank transfer (automatic),24.75,1836.9,0.825,0.0
4445-KWOKW,One year,Yes,Bank transfer (automatic),60.15,2421.6,2.005,0.0
4445-ZJNMU,Month-to-month,Yes,Credit card (automatic),99.3,918.75,3.31,0.0
4446-BZKHU,Month-to-month,Yes,Electronic check,105.55,6281.45,3.518333333333333,1.0
4450-DLLMH,Month-to-month,Yes,Credit card (automatic),71.3,157.75,2.3766666666666665,0.0
4450-MDZFX,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,2.478333333333333,0.0
4450-YOOHP,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,1.6883333333333332,0.0
4451-RWASJ,One year,Yes,Mailed check,19.5,239.75,0.65,0.0
4452-QIIEB,Month-to-month,No,Mailed check,43.9,278.4,1.4633333333333334,0.0
4452-ROHMO,Two year,No,Mailed check,19.6,331.6,0.6533333333333334,0.0
4455-BFSPD,One year,No,Bank transfer (automatic),101.15,6383.9,3.371666666666667,0.0
4456-RHSNB,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,1.6533333333333333,0.0
4458-KVRBJ,Two year,No,Mailed check,25.0,1510.5,0.8333333333333334,0.0
4459-BBGHE,Month-to-month,Yes,Electronic check,44.5,1307.8,1.4833333333333334,0.0
4462-CYWMH,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,2.993333333333333,0.0
4464-JCOLN,One year,No,Mailed check,19.85,35.9,0.6616666666666667,1.0
4465-VDKIQ,Month-to-month,No,Electronic check,77.8,1358.6,2.5933333333333333,0.0
4468-KAZHE,Month-to-month,Yes,Electronic check,60.0,1259.35,2.0,0.0
4468-MLDTH,Month-to-month,Yes,Electronic check,61.3,249.4,2.0433333333333334,
4468-YDOVK,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,1.6216666666666666,0.0
4471-KXAUH,Month-to-month,Yes,Electronic check,84.3,3588.4,2.81,1.0
4471-OIIDG,Month-to-month,Yes,Electronic check,100.6,1060.2,3.353333333333333,
4472-LVYGI,Two year,Yes,Bank transfer (automatic),52.55,,1.7516666666666665,0.0
4472-VESGY,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,3.271666666666667,0.0
4475-NVTLU,Two year,No,Electronic check,19.2,903.7,0.64,0.0
4476-OSWTN,One year,Yes,Mailed check,110.55,7610.1,3.685,0.0
4477-QAXWD,One year,Yes,Credit card (automatic),38.1,970.4,1.27,
4480-MBMLB,One year,Yes,Bank transfer (automatic),104.8,3886.45,3.493333333333333,0.0
4480-QQRHC,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,2.4683333333333333,0.0
4482-EWFMI,Month-to-month,Yes,Electronic check,69.7,135.2,2.3233333333333333,0.0
4482-FTFFX,Month-to-month,No,Electronic check,56.15,291.45,1.8716666666666666,0.0
4484-CGXFK,Month-to-month,Yes,Electronic check,55.3,196.15,1.8433333333333333,1.0
4484-GLZOU,Month-to-month,Yes,Electronic check,105.05,5624.85,3.5016666666666665,1.0
4486-EFAEB,Month-to-month,Yes,Electronic check,20.4,251.65,0.6799999999999999,0.0
4487-ZYJZK,One year,No,Credit card (automatic),19.6,763.1,0.6533333333333334,0.0
4488-KQFDT,One year,Yes,Electronic check,103.95,6423.0,3.4650000000000003,0.0
4488-PSYCG,Month-to-month,No,Bank transfer (automatic),20.25,327.45,0.675,1.0
4489-SNOJF,Month-to-month,No,Electronic check,72.25,2568.55,2.408333333333333,1.0
4495-LHSSK,Month-to-month,No,Mailed check,57.65,992.7,1.9216666666666666,0.0
4498-WRAJX,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,3.503333333333333,
4500-HKANN,Two year,No,Mailed check,59.7,1414.2,1.99,0.0
4501-EQDRN,Month-to-month,No,Bank transfer (automatic),69.7,69.7,2.3233333333333333,1.0
4501-UYKBC,One year,Yes,Credit card (automatic),69.1,3255.35,2.3033333333333332,0.0
4501-VCPFK,Month-to-month,No,Electronic check,35.75,1022.5,1.1916666666666667,0.0
4503-BDXBD,Month-to-month,No,Electronic check,74.95,815.5,2.4983333333333335,1.0
4504-YOULA,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,1.9816666666666667,0.0
4505-EXZHB,Month-to-month,No,Electronic check,74.4,434.1,2.48,1.0
4508-OEBEY,One year,Yes,Credit card (automatic),75.5,2424.45,2.5166666666666666,0.0
4510-HIMLV,Month-to-month,Yes,Electronic check,69.8,69.8,2.3266666666666667,1.0
4510-PYUSH,Month-to-month,Yes,Credit card (automatic),57.15,2250.65,1.905,1.0
4512-ZUIYL,Month-to-month,No,Bank transfer (automatic),70.0,153.05,2.3333333333333335,1.0
4513-CXYIX,Two year,Yes,Credit card (automatic),80.7,5676.0,2.69,0.0
4514-GFCFI,Month-to-month,Yes,Electronic check,84.75,1350.15,2.825,1.0
4518-FZBSX,One year,No,Mailed check,20.25,854.9,0.675,0.0
4521-WFJAI,Two year,Yes,Bank transfer (automatic),25.95,1444.05,0.865,0.0
4521-YEEHE,Month-to-month,Yes,Electronic check,88.85,1594.75,2.9616666666666664,0.0
4522-AKYLR,Month-to-month,Yes,Electronic check,54.8,731.3,1.8266666666666667,0.0
4522-XRWWI,One year,No,Credit card (automatic),80.45,3375.9,2.6816666666666666,0.0
4523-WXCEF,Month-to-month,No,Electronic check,101.1,6039.9,3.3699999999999997,1.0
4524-QCSSM,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,1.4883333333333333,0.0
4525-VZCZG,One year,Yes,Electronic check,105.85,5826.65,3.5283333333333333,0.0
4526-EXKKN,Two year,Yes,Mailed check,24.6,973.95,0.8200000000000001,0.0
4526-RMTLL,Two year,Yes,Credit card (automatic),76.15,645.8,2.5383333333333336,0.0
4526-ZJJTM,Month-to-month,No,Bank transfer (automatic),88.4,2191.15,2.9466666666666668,0.0
4529-CKBCL,Month-to-month,Yes,Electronic check,80.2,146.05,2.6733333333333333,1.0
4530-NDRKU,One year,Yes,Electronic check,19.05,761.85,0.635,0.0
4531-AUZNK,One year,Yes,Mailed check,95.15,5000.05,3.171666666666667,0.0
4534-WGCIR,Two year,No,Credit card (automatic),25.15,1509.9,0.8383333333333333,0.0
4536-IPCKQ,Month-to-month,No,Electronic check,98.6,5581.05,3.2866666666666666,
4536-PLEQY,Month-to-month,Yes,Credit card (automatic),85.05,999.8,2.835,0.0
4537-CIBHB,One year,No,Mailed check,20.25,172.35,0.675,0.0
4537-DKTAL,Month-to-month,No,Electronic check,45.55,84.4,1.5183333333333333,0.0
4538-WNTMJ,One year,No,Mailed check,24.95,1165.9,0.8316666666666667,0.0
4541-RMRLG,Month-to-month,No,Electronic check,19.25,112.3,0.6416666666666667,1.0
4544-RXFMG,One year,Yes,Mailed check,43.45,345.5,1.4483333333333335,0.0
4546-FOKWR,Month-to-month,Yes,Credit card (automatic),74.75,1129.35,2.4916666666666667,0.0
4547-FZJWE,One year,No,Credit card (automatic),59.45,3157.0,1.9816666666666667,0.0
4547-KQRTM,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,2.6683333333333334,1.0
4547-LYTDD,Month-to-month,No,Electronic check,72.65,1194.3,2.421666666666667,1.0
4548-SDBKE,Month-to-month,Yes,Electronic check,85.2,474.8,2.8400000000000003,1.0
4549-ZDQYY,One year,No,Credit card (automatic),57.95,3042.25,1.9316666666666669,0.0
4550-EVXNY,Month-to-month,Yes,Electronic check,69.65,69.65,2.3216666666666668,1.0
4550-VBOFE,Month-to-month,Yes,Electronic check,102.95,7101.5,3.4316666666666666,1.0
4553-DVPZG,Month-to-month,Yes,Electronic check,101.35,6164.7,3.378333333333333,0.0
4554-YGZIH,Month-to-month,No,Credit card (automatic),90.05,4547.25,3.0016666666666665,1.0
4555-YIGPD,Month-to-month,Yes,Mailed check,57.2,223.75,1.9066666666666667,
4558-CGYCZ,Month-to-month,No,Mailed check,19.75,78.3,0.6583333333333333,0.0
4558-FANTW,Month-to-month,No,Electronic check,91.85,1574.45,3.0616666666666665,1.0
4559-UWIHT,Month-to-month,Yes,Electronic check,82.65,1185.0,2.7550000000000003,0.0
4560-WQAQW,One year,No,Bank transfer (automatic),68.7,4070.95,2.29,0.0
4565-EVZMJ,One year,Yes,Mailed check,58.9,2813.05,1.9633333333333334,0.0
4565-NLZBV,Two year,Yes,Bank transfer (automatic),24.65,1710.15,0.8216666666666667,0.0
4566-GOLUK,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,3.578333333333333,1.0
4566-NECEV,Month-to-month,No,Electronic check,96.55,500.1,3.2183333333333333,0.0
4566-QVRRW,Month-to-month,Yes,Electronic check,44.05,483.7,1.4683333333333333,1.0
4567-AKPIA,One year,Yes,Bank transfer (automatic),109.1,4454.25,3.6366666666666663,0.0
4568-KNYWR,Two year,Yes,Credit card (automatic),63.25,3342.45,2.1083333333333334,0.0
4568-TTZRT,Month-to-month,No,Mailed check,20.4,181.8,0.6799999999999999,0.0
4570-QHXHL,Month-to-month,Yes,Electronic check,43.75,405.7,1.4583333333333333,0.0
4572-DVCGN,Month-to-month,Yes,Bank transfer (automatic),80.25,846.0,2.675,1.0
4573-JKNAE,Two year,No,Bank transfer (automatic),19.35,212.3,0.645,0.0
4576-CSAJH,One year,Yes,Credit card (automatic),55.15,1193.05,1.8383333333333334,1.0
4578-PHJYZ,One year,Yes,Electronic check,68.75,3482.85,2.2916666666666665,0.0
4580-TMHJU,Month-to-month,No,Electronic check,56.15,2499.3,1.8716666666666666,1.0
4581-LNWUM,Month-to-month,No,Electronic check,49.15,649.4,1.6383333333333332,0.0
4581-SSPWD,Month-to-month,Yes,Electronic check,75.8,246.3,2.5266666666666664,1.0
4583-PARNH,Month-to-month,Yes,Electronic check,91.55,1540.05,3.0516666666666667,0.0
4584-LBNMK,One year,No,Credit card (automatic),24.7,1174.35,0.8233333333333334,0.0
4585-HETAI,Month-to-month,Yes,Electronic check,73.75,325.45,2.4583333333333335,1.0
4585-XOMAN,Month-to-month,Yes,Credit card (automatic),85.2,2874.45,2.8400000000000003,
4587-NUKOX,Month-to-month,Yes,Electronic check,79.1,246.5,2.6366666666666663,1.0
4587-VVTOX,Month-to-month,Yes,Electronic check,105.3,545.2,3.51,1.0
4588-YBNIB,Month-to-month,Yes,Mailed check,19.6,19.6,0.6533333333333334,1.0
4589-IUAJB,Two year,No,Bank transfer (automatic),24.25,1724.15,0.8083333333333333,0.0
4592-IWTJI,Month-to-month,No,Credit card (automatic),29.7,91.7,0.99,1.0
4597-ELFTS,One year,No,Electronic check,24.9,1334.0,0.83,1.0
4597-NUCQV,Month-to-month,Yes,Electronic check,101.25,2440.15,3.375,1.0
4598-XLKNJ,Month-to-month,Yes,Electronic check,98.5,2514.5,3.283333333333333,1.0
4598-ZADCK,One year,Yes,Electronic check,53.6,2879.2,1.7866666666666666,0.0
4603-FDONU,Month-to-month,Yes,Electronic check,35.15,1051.05,1.1716666666666666,
4603-JANFB,Month-to-month,Yes,Electronic check,69.85,69.85,2.328333333333333,1.0
4607-CHPCA,One year,Yes,Electronic check,90.4,2178.6,3.0133333333333336,1.0
4608-LCIMN,Month-to-month,No,Bank transfer (automatic),44.65,369.15,1.4883333333333333,0.0
4609-KNNWG,Two year,No,Mailed check,19.9,550.1,0.6633333333333333,0.0
4610-WUVVT,Month-to-month,Yes,Electronic check,100.7,4541.2,3.356666666666667,
4611-ANLQC,One year,No,Electronic check,50.05,2911.5,1.6683333333333332,0.0
4612-SSVHJ,Month-to-month,Yes,Electronic check,81.45,1671.6,2.7150000000000003,0.0
4612-THJBS,One year,Yes,Bank transfer (automatic),104.75,5510.65,3.4916666666666667,1.0
4614-NUVZD,Month-to-month,Yes,Electronic check,81.1,81.1,2.703333333333333,1.0
4615-PIVVU,Two year,No,Credit card (automatic),66.5,2762.75,2.216666666666667,0.0
4616-EWBNJ,One year,No,Bank transfer (automatic),20.1,318.6,0.67,0.0
4616-ULAOA,Two year,Yes,Credit card (automatic),110.8,7245.9,3.6933333333333334,0.0
4619-EVPHY,One year,Yes,Bank transfer (automatic),91.0,1859.5,3.033333333333333,0.0
4622-YNKIJ,Two year,Yes,Electronic check,88.95,3027.65,2.9650000000000003,0.0
4623-ZKHLY,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,0.6816666666666666,0.0
4625-EWPTF,Month-to-month,Yes,Electronic check,30.45,226.45,1.015,1.0
4625-LAMOB,Two year,No,Credit card (automatic),20.4,905.55,0.6799999999999999,0.0
4625-XMOYM,Two year,Yes,Bank transfer (automatic),26.25,1988.05,0.875,0.0
4626-GYCZP,Month-to-month,Yes,Electronic check,93.85,635.6,3.128333333333333,1.0
4626-JYHAY,Month-to-month,Yes,Electronic check,94.1,1782.4,3.1366666666666663,
4626-OZDTJ,One year,Yes,Credit card (automatic),78.65,3950.85,2.621666666666667,0.0
4627-MIHJH,Two year,No,Credit card (automatic),110.25,7467.55,3.675,0.0
4628-CTTLA,Month-to-month,Yes,Electronic check,39.3,2111.45,1.3099999999999998,1.0
4628-WQCQQ,One year,Yes,Electronic check,85.15,3030.6,2.8383333333333334,1.0
4629-NRXKX,Month-to-month,No,Electronic check,70.4,147.15,2.3466666666666667,1.0
4631-OACRM,Month-to-month,Yes,Electronic check,79.4,1156.1,2.646666666666667,1.0
4632-PAOYU,One year,No,Mailed check,19.95,433.5,0.6649999999999999,0.0
4632-XJMEX,One year,No,Credit card (automatic),62.85,3419.5,2.095,0.0
4633-MKHYU,Month-to-month,Yes,Mailed check,88.4,788.6,2.9466666666666668,0.0
4634-JLRJT,Month-to-month,Yes,Mailed check,20.35,20.35,0.6783333333333333,0.0
4635-EJYPD,Two year,No,Mailed check,18.95,613.95,0.6316666666666666,0.0
4636-JGAAI,Month-to-month,No,Mailed check,88.85,3000.25,2.9616666666666664,0.0
4636-OLWOE,One year,Yes,Electronic check,61.0,3283.05,2.033333333333333,0.0
4636-QRJKY,Month-to-month,Yes,Electronic check,80.5,502.85,2.683333333333333,1.0
4636-TVXVG,One year,No,Bank transfer (automatic),19.95,1244.8,0.6649999999999999,0.0
4640-UHDOS,Month-to-month,No,Electronic check,55.95,734.35,1.865,1.0
4641-FROLU,Two year,No,Mailed check,19.3,602.9,0.6433333333333333,0.0
4644-OBGFZ,One year,No,Mailed check,19.5,1026.35,0.65,0.0
4644-PIZRT,One year,Yes,Bank transfer (automatic),70.35,1201.65,2.3449999999999998,0.0
4646-QZXTF,Month-to-month,No,Bank transfer (automatic),81.25,580.1,2.7083333333333335,0.0
4647-MUZON,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,3.1983333333333333,0.0
4647-XXZAM,Month-to-month,No,Mailed check,45.5,285.2,1.5166666666666666,0.0
4648-YPBTM,Two year,Yes,Bank transfer (automatic),73.9,3958.25,2.4633333333333334,0.0
4652-NNHNY,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2,2.4616666666666664,1.0
4652-ODEVH,Two year,No,Mailed check,24.45,1088.25,0.815,0.0
4654-DLAMQ,One year,No,Bank transfer (automatic),97.0,6430.9,3.2333333333333334,0.0
4654-GGUII,One year,Yes,Mailed check,40.2,711.95,1.34,0.0
4654-ULTTN,Two year,Yes,Credit card (automatic),74.8,5315.8,2.493333333333333,0.0
4656-CAURT,Two year,No,Bank transfer (automatic),23.95,1713.1,0.7983333333333333,0.0
4657-FWVFY,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,3.2116666666666664,0.0
4658-HCOHW,Month-to-month,Yes,Electronic check,102.8,2110.15,3.4266666666666667,1.0
4659-NZRUF,Month-to-month,Yes,Electronic check,95.15,1789.25,3.171666666666667,1.0
4660-IRIBM,Month-to-month,Yes,Mailed check,87.9,1500.5,2.93,0.0
4661-NJEUX,Month-to-month,Yes,Mailed check,20.05,20.05,0.6683333333333333,0.0
4662-EKDPQ,Month-to-month,No,Bank transfer (automatic),62.05,118.3,2.0683333333333334,1.0
4664-NJCMS,Two year,No,Bank transfer (automatic),59.55,2016.3,1.9849999999999999,0.0
4667-OHGKG,Month-to-month,Yes,Mailed check,19.3,19.3,0.6433333333333333,1.0
4667-QONEA,One year,Yes,Credit card (automatic),74.85,4456.35,2.4949999999999997,0.0
4670-TABXH,Two year,Yes,Credit card (automatic),109.75,7758.9,3.658333333333333,0.0
4671-LXRDQ,Month-to-month,Yes,Mailed check,45.0,96.45,1.5,1.0
4671-VJLCL,Two year,Yes,Credit card (automatic),79.85,4861.45,2.6616666666666666,0.0
4672-FOTSD,Month-to-month,Yes,Electronic check,67.25,832.3,2.2416666666666667,0.0
4673-KKSLS,Month-to-month,No,Electronic check,87.6,2724.25,2.92,0.0
4674-HGNUA,Two year,No,Credit card (automatic),89.9,6457.15,2.996666666666667,0.0
4674-LRJIC,Month-to-month,No,Electronic check,94.4,94.4,3.146666666666667,
4676-MQUEA,One year,Yes,Bank transfer (automatic),101.9,5265.5,3.396666666666667,0.0
4676-WLUHT,Two year,No,Bank transfer (automatic),46.2,2431.95,1.54,0.0
4678-DVQEO,Month-to-month,Yes,Electronic check,52.2,52.2,1.74,1.0
4680-KUTAJ,Month-to-month,Yes,Electronic check,55.6,580.8,1.8533333333333333,0.0
4682-BLBUC,One year,Yes,Electronic check,70.95,3250.45,2.365,0.0
4683-WYDOU,Two year,Yes,Bank transfer (automatic),107.6,6912.7,3.5866666666666664,0.0
4685-ERGHK,One year,Yes,Electronic check,86.9,4939.25,2.896666666666667,0.0
4685-TFLLS,One year,No,Bank transfer (automatic),19.8,342.3,0.66,0.0
4686-GEFRM,Two year,Yes,Bank transfer (automatic),98.7,6858.9,3.29,0.0
4686-UXDML,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,3.328333333333333,0.0
4690-LLKUA,Month-to-month,Yes,Electronic check,45.05,770.6,1.5016666666666665,1.0
4690-PKDQG,Month-to-month,Yes,Electronic check,95.55,3930.6,3.185,0.0
4691-NEWPF,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,1.53,
4692-NNQRU,One year,No,Electronic check,79.2,1742.45,2.64,0.0
4693-VWVBO,Month-to-month,No,Electronic check,19.55,61.05,0.6516666666666667,0.0
4694-PHWFW,Month-to-month,No,Mailed check,19.95,170.9,0.6649999999999999,0.0
4695-VADHF,Month-to-month,No,Electronic check,57.45,990.85,1.915,1.0
4695-WJZUE,Month-to-month,Yes,Electronic check,88.55,179.25,2.9516666666666667,1.0
4697-LUPSU,One year,No,Mailed check,20.2,34.75,0.6733333333333333,0.0
4698-KVLLG,Two year,No,Credit card (automatic),19.6,967.9,0.6533333333333334,0.0
4700-UBQMV,One year,Yes,Bank transfer (automatic),75.9,1549.75,2.5300000000000002,0.0
4701-AHWMW,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,1.8183333333333331,1.0
4701-LKOZD,Two year,No,Credit card (automatic),89.75,6367.2,2.9916666666666667,0.0
4701-MLJPN,Month-to-month,Yes,Electronic check,55.25,1715.65,1.8416666666666666,1.0
4702-HDRKD,One year,Yes,Bank transfer (automatic),49.35,3321.35,1.645,0.0
4702-IOQDC,Month-to-month,Yes,Electronic check,70.1,70.1,2.3366666666666664,1.0
4703-MQYKT,Two year,No,Mailed check,19.6,390.4,0.6533333333333334,0.0
4704-ERYFC,Month-to-month,Yes,Electronic check,69.25,1554.0,2.308333333333333,1.0
4706-AXVKM,Month-to-month,Yes,Credit card (automatic),84.8,906.85,2.8266666666666667,1.0
4706-DGAHW,Month-to-month,No,Electronic check,45.2,45.2,1.5066666666666668,0.0
4707-MAXGU,Two year,No,Credit card (automatic),25.85,1872.2,0.8616666666666667,0.0
4707-YNOQA,One year,Yes,Credit card (automatic),25.6,917.15,0.8533333333333334,0.0
4709-LKHYG,One year,No,Electronic check,20.0,540.05,0.6666666666666666,0.0
4710-FDUIZ,One year,No,Credit card (automatic),100.3,5614.45,3.3433333333333333,1.0
4710-NKCAW,Month-to-month,No,Credit card (automatic),64.4,316.9,2.146666666666667,0.0
4712-AUQZO,Month-to-month,No,Mailed check,33.6,550.35,1.12,0.0
4712-UYOOI,Month-to-month,No,Electronic check,20.0,417.65,0.6666666666666666,0.0
4713-LZDRV,Month-to-month,Yes,Electronic check,79.6,195.05,2.6533333333333333,1.0
4713-ZBURT,Two year,No,Bank transfer (automatic),99.7,4634.35,3.3233333333333333,0.0
4716-HHKQH,Month-to-month,No,Electronic check,107.05,2172.05,3.5683333333333334,0.0
4716-MRVEN,One year,No,Mailed check,20.0,599.3,0.6666666666666666,0.0
4717-GHADL,Two year,Yes,Mailed check,79.6,4024.2,2.6533333333333333,0.0
4718-DHSMV,Month-to-month,Yes,Mailed check,35.8,363.15,1.1933333333333331,0.0
4718-WXBGI,Two year,Yes,Credit card (automatic),91.95,6614.9,3.065,0.0
4719-UMSIY,Month-to-month,No,Mailed check,19.65,100.9,0.6549999999999999,0.0
4720-VSTSI,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,2.8266666666666667,1.0
4723-BEGSG,Two year,No,Credit card (automatic),86.65,6094.25,2.8883333333333336,0.0
4724-WXVWF,Month-to-month,Yes,Electronic check,95.4,4445.3,3.18,0.0
4726-DLWQN,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,2.3449999999999998,0.0
4727-MCYZG,Month-to-month,No,Mailed check,55.55,55.55,1.8516666666666666,0.0
4729-XKASR,Month-to-month,No,Electronic check,24.75,24.75,0.825,1.0
4730-AWNAU,One year,No,Credit card (automatic),60.7,2234.55,2.0233333333333334,0.0
4732-RRJZC,Month-to-month,No,Mailed check,20.25,144.35,0.675,0.0
4735-ASGMA,Month-to-month,Yes,Electronic check,98.35,2515.3,3.2783333333333333,1.0
4735-BJKOU,Two year,No,Mailed check,20.15,804.85,0.6716666666666666,0.0
4737-AQCPU,Two year,No,Credit card (automatic),72.1,5016.65,2.4033333333333333,0.0
4737-HOBAX,Two year,No,Credit card (automatic),79.8,5034.05,2.6599999999999997,0.0
4741-WWJQZ,Month-to-month,Yes,Electronic check,80.15,194.55,2.671666666666667,0.0
4742-DRORA,One year,Yes,Bank transfer (automatic),95.4,5812.0,3.18,0.0
4742-TXUEX,Two year,No,Bank transfer (automatic),19.3,890.5,0.6433333333333333,0.0
4745-LSPLO,Month-to-month,No,Mailed check,20.5,20.5,0.6833333333333333,1.0
4747-LCAQL,Month-to-month,Yes,Mailed check,79.0,1902.0,2.6333333333333333,0.0
4749-OJKQU,Month-to-month,Yes,Electronic check,75.65,302.35,2.521666666666667,0.0
4749-VFKVB,Month-to-month,Yes,Mailed check,50.1,50.1,1.6700000000000002,1.0
4750-UKWJK,One year,No,Mailed check,19.6,727.8,0.6533333333333334,0.0
4750-ZRXIU,Month-to-month,Yes,Electronic check,84.6,360.1,2.82,1.0
4751-ERMAN,Two year,Yes,Bank transfer (automatic),75.4,5480.25,2.5133333333333336,0.0
4753-PADAS,One year,Yes,Bank transfer (automatic),105.7,6816.95,3.5233333333333334,0.0
4759-PXTAN,One year,Yes,Electronic check,80.1,4693.2,2.67,0.0
4759-TRPLW,Month-to-month,No,Electronic check,70.4,70.4,2.3466666666666667,1.0
4760-THGOT,Month-to-month,Yes,Electronic check,94.1,4107.3,3.1366666666666663,0.0
4760-XOHVN,Month-to-month,No,Mailed check,19.45,19.45,0.6483333333333333,1.0
4762-XTUEC,One year,Yes,Credit card (automatic),109.7,7344.45,3.6566666666666667,
4763-PGDPO,Month-to-month,No,Electronic check,70.4,281.0,2.3466666666666667,1.0
4765-OXPPD,Month-to-month,No,Mailed check,65.0,663.05,2.1666666666666665,1.0
4767-HZZHQ,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,2.735,0.0
4770-QAZXN,Month-to-month,No,Credit card (automatic),19.45,232.1,0.6483333333333333,0.0
4770-UEZOX,Month-to-month,Yes,Electronic check,74.75,144.8,2.4916666666666667,0.0
4774-HHGGS,Two year,No,Mailed check,19.05,637.55,0.635,0.0
4776-XSKYQ,One year,No,Credit card (automatic),30.25,368.85,1.0083333333333333,0.0
4778-IZARL,Two year,Yes,Credit card (automatic),110.1,6705.7,3.67,0.0
4779-ZGICK,Two year,No,Mailed check,23.55,1173.35,0.785,0.0
4781-ZXYGU,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,0.6716666666666666,0.0
4782-OSFXZ,Two year,Yes,Bank transfer (automatic),82.7,5831.2,2.756666666666667,0.0
4785-FCIFB,Two year,No,Mailed check,24.4,1417.9,0.8133333333333332,0.0
4785-NKHCX,Month-to-month,No,Bank transfer (automatic),20.05,94.15,0.6683333333333333,0.0
4785-QRJHC,One year,Yes,Bank transfer (automatic),59.9,2816.65,1.9966666666666666,1.0
4786-UKSNZ,Month-to-month,No,Mailed check,20.2,20.2,0.6733333333333333,1.0
4789-KWMXN,One year,Yes,Credit card (automatic),110.85,5275.8,3.695,1.0
4791-QRGMF,One year,Yes,Bank transfer (automatic),99.5,5961.1,3.316666666666667,1.0
4795-KTRTH,Month-to-month,Yes,Electronic check,81.0,371.65,2.7,1.0
4795-UXVCJ,One year,No,Credit card (automatic),19.8,457.3,0.66,0.0
4795-WRNVT,Month-to-month,No,Mailed check,65.1,2586.0,2.17,0.0
4797-AXPXK,Month-to-month,Yes,Electronic check,60.0,60.0,2.0,1.0
4797-MIWUM,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,0.675,0.0
4800-CZMPC,One year,Yes,Credit card (automatic),103.25,5037.55,3.441666666666667,1.0
4800-VHZKI,Month-to-month,Yes,Mailed check,19.9,19.9,0.6633333333333333,1.0
4801-JZAZL,Month-to-month,Yes,Electronic check,29.6,346.45,0.9866666666666667,0.0
4801-KFYKL,Month-to-month,No,Bank transfer (automatic),19.45,159.2,0.6483333333333333,0.0
4803-AXVYP,Month-to-month,Yes,Electronic check,99.55,3734.25,3.3183333333333334,1.0
4803-LBYPN,Month-to-month,No,Mailed check,20.8,635.9,0.6933333333333334,0.0
4804-NCPET,Two year,No,Mailed check,20.2,387.4,0.6733333333333333,0.0
4805-ZRGEZ,One year,No,Bank transfer (automatic),64.05,3902.6,2.135,
4806-DXQCE,Two year,Yes,Electronic check,113.65,7714.65,3.7883333333333336,0.0
4806-HIPDW,Month-to-month,Yes,Electronic check,68.95,68.95,2.2983333333333333,1.0
4806-KEXQR,Month-to-month,Yes,Electronic check,79.9,324.3,2.6633333333333336,1.0
4807-IZYOZ,Two year,No,Bank transfer (automatic),20.65,1020.75,0.6883333333333332,0.0
4808-YNLEU,One year,Yes,Bank transfer (automatic),62.15,2215.45,2.0716666666666668,0.0
4811-JBUVU,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,2.996666666666667,0.0
4813-HQMGZ,Month-to-month,Yes,Electronic check,90.25,743.75,3.0083333333333333,0.0
4815-GBTCD,Month-to-month,Yes,Electronic check,25.15,99.95,0.8383333333333333,0.0
4815-TUMEQ,One year,Yes,Mailed check,19.3,185.2,0.6433333333333333,0.0
4815-YOSUK,One year,Yes,Credit card (automatic),104.9,7537.5,3.496666666666667,0.0
4816-JBHOV,Month-to-month,Yes,Electronic check,44.7,93.7,1.49,1.0
4816-LXZYW,Month-to-month,Yes,Electronic check,79.15,1676.95,2.6383333333333336,1.0
4816-OKWNX,One year,Yes,Bank transfer (automatic),103.4,5236.4,3.4466666666666668,0.0
4817-KEQSP,Two year,No,Bank transfer (automatic),19.85,1326.35,0.6616666666666667,0.0
4817-QRJSX,Month-to-month,Yes,Credit card (automatic),81.0,818.05,2.7,1.0
